# pkg-intset-obligations-v1
obligation_id	category	source_path	ast_anchor	node_sha256	owner	status	rust_symbol	evidence	mutation_policy
O734d540b078bcf19	function	pkg/util/intset/fast_int_set.go	FastIntSet.Next	9bf4fc4c497ad1399a8af3a5ea1e523efc0f4a1085b006c4309c6c19b2d763e1	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	compile-owner-gate
O164c21367149af1a	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:1/false	32a6ffaf135b1255c82888d82804c36469789dbd7cfe4348ab0f2b4ee8d32cd4	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O27093a8da987f3a5	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:1/true	32a6ffaf135b1255c82888d82804c36469789dbd7cfe4348ab0f2b4ee8d32cd4	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
Oc00e4dbf8f6d18d2	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:2/false	e71e45c5867223dc0a935aeeb8e086cdb22c32ec5a6b24170559689ab9c0a57a	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
Ob118eafe2dbd5041	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:2/true	e71e45c5867223dc0a935aeeb8e086cdb22c32ec5a6b24170559689ab9c0a57a	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
Of5cc79c1b1155f74	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:3/false	e29301549b160d4f1af1461773f9e969b9f30261447c960be7dabcf3d58a3240	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O45e6d0d6216753cd	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:3/true	e29301549b160d4f1af1461773f9e969b9f30261447c960be7dabcf3d58a3240	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
Ofb9d1069b228a83c	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:4/false	c38b23f7518bf1ae500cf792ced07970dc0b7f6abba1446526833100f5f86f71	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
Oa20a4c763bb15ae2	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Next/if:4/true	c38b23f7518bf1ae500cf792ced07970dc0b7f6abba1446526833100f5f86f71	FastIntSet.Next	PORTED	FastIntSet::next	rust-test:source_max_int_sentinel_contract	probe:P001-representation
O0e52437aa366457e	function	pkg/util/intset/fast_int_set.go	FastIntSet.Only1Zero	67350d3980809361b0cde81cf3ba4a5e30b997e1a0e7ea19b03a116dde33240d	FastIntSet.Only1Zero	PORTED	FastIntSet::only1_zero	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O47f3574b692294c2	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Only1Zero/logical:1:&&/lhs_short_circuits	dee3b22b2f46c7be24f4a1cbd838ebd376e78574ea59d15791cceedfaa7cd089	FastIntSet.Only1Zero	PORTED	FastIntSet::only1_zero	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O72a619ee7f87624c	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Only1Zero/logical:1:&&/rhs_evaluated	dee3b22b2f46c7be24f4a1cbd838ebd376e78574ea59d15791cceedfaa7cd089	FastIntSet.Only1Zero	PORTED	FastIntSet::only1_zero	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O219ebc96ddb418c4	function	pkg/util/intset/fast_int_set.go	FastIntSet.Remove	1bc36e40bca1886a5327c3262c2354e7669f1d6c3eecd493db0558bcac3f6724	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O58be4a10099d5813	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Remove/if:1/false	ea199e102bcb6acf276d6174f5d0c23f95549293f8ea61a27e3ba00cf7ddbf71	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Ocab9e161edc99f87	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Remove/if:1/true	ea199e102bcb6acf276d6174f5d0c23f95549293f8ea61a27e3ba00cf7ddbf71	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oec859dda12b9e6ee	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Remove/if:2/false	369ab6afbfcceb9633b368e7401b69ac0e88aaf97f70e0c267120d3f4d25431f	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oc64cf0ceda4d0ad9	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Remove/if:2/true	369ab6afbfcceb9633b368e7401b69ac0e88aaf97f70e0c267120d3f4d25431f	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Ode295feafedabfa6	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Remove/logical:1:&&/lhs_short_circuits	a883729bd23a31f83b2fe08248eae3cad4d903d7f4cb901af151786336eb6fd9	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oc7792fff41f371e6	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.Remove/logical:1:&&/rhs_evaluated	a883729bd23a31f83b2fe08248eae3cad4d903d7f4cb901af151786336eb6fd9	FastIntSet.Remove	PORTED	FastIntSet::remove	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oce1ff2468a1a88b2	function	pkg/util/intset/fast_int_set.go	FastIntSet.Shift	423487662088d7fd1eceb5c5b91920322c5b802f4f9e3109de1dc940182b39a6	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	compile-owner-gate
O2497c1f747cca9ce	closure	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/closure:1	1bc36e40bca1886a5327c3262c2354e7669f1d6c3eecd493db0558bcac3f6724	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
Ob4c18daeb7dc37e0	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:1/false	aaca62bc28f0fc224dbbdb1d6e59da977a0fbf1cb137f0d7a9ea4b2e13e5e47a	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
O1b9e2f0e354cd4fc	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:1/true	aaca62bc28f0fc224dbbdb1d6e59da977a0fbf1cb137f0d7a9ea4b2e13e5e47a	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
O09ce467c456a0a8a	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:2/false	26f3a5344550feaf7c2d1d68801a9dece744b521e4c732a95792ac552bfcfceb	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
O68b758d97af2c5c0	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:2/true	26f3a5344550feaf7c2d1d68801a9dece744b521e4c732a95792ac552bfcfceb	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
Oecca271f95688450	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:3/false	8d3acf8b40c992a1e2fe983c6295e7c78578b9c83fab65830b8ab02c859564e5	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
O04a648301d1bc831	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:3/true	8d3acf8b40c992a1e2fe983c6295e7c78578b9c83fab65830b8ab02c859564e5	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
O808f99b77a3227f4	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:4/false	e40b4da710c449d8a077f055ff593244d7340b24e1d492d7ed436fc24f794049	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
Of0308ab7e368b069	branch	pkg/util/intset/fast_int_set.go	FastIntSet.Shift/if:4/true	e40b4da710c449d8a077f055ff593244d7340b24e1d492d7ed436fc24f794049	FastIntSet.Shift	PORTED	FastIntSet::shift	rust-test:source_shift_wraps_like_go_int	probe:P003-shift-overflow
O4d6547a8bc4883ca	function	pkg/util/intset/fast_int_set.go	FastIntSet.SortedArray	5523084194b3994d69c1df8ed12fcc2025c5eae8c0089370ad2f6620307aac53	FastIntSet.SortedArray	PORTED	FastIntSet::sorted_array	rust-test:source_bitmap_transition_contracts	compile-owner-gate
Oa5a6043f2cc79af4	closure	pkg/util/intset/fast_int_set.go	FastIntSet.SortedArray/closure:1	1bc36e40bca1886a5327c3262c2354e7669f1d6c3eecd493db0558bcac3f6724	FastIntSet.SortedArray	PORTED	FastIntSet::sorted_array	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O81f6cc06b5d1fdff	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SortedArray/if:1/false	81c268fce2a37c55f2ab1b749f769364542780d571f41c3f2c80918cf5c28aae	FastIntSet.SortedArray	PORTED	FastIntSet::sorted_array	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oda2d01cda5b99ad9	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SortedArray/if:1/true	81c268fce2a37c55f2ab1b749f769364542780d571f41c3f2c80918cf5c28aae	FastIntSet.SortedArray	PORTED	FastIntSet::sorted_array	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O46b34331b1d3c93f	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SortedArray/if:2/false	079b59dc4b46d52436c97a3f413e7430d7ca3e6ee146a47d36045df2d4a05bcc	FastIntSet.SortedArray	PORTED	FastIntSet::sorted_array	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Oe5241ead8589aa50	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SortedArray/if:2/true	079b59dc4b46d52436c97a3f413e7430d7ca3e6ee146a47d36045df2d4a05bcc	FastIntSet.SortedArray	PORTED	FastIntSet::sorted_array	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O27e4858a2a4b1497	function	pkg/util/intset/fast_int_set.go	FastIntSet.String	6ca5910f103ba58533c51f677e1c1d71d780d7a40857d81e8d08742d2dc5ee73	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	compile-owner-gate
O80c6abc8fad7afb4	closure	pkg/util/intset/fast_int_set.go	FastIntSet.String/closure:1	d010bbf5be445095722caf2ea257dbec8ea4e36cd1248456307e17e0f4b55227	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O6fd0891f24f5b6a6	closure	pkg/util/intset/fast_int_set.go	FastIntSet.String/closure:2	1bc36e40bca1886a5327c3262c2354e7669f1d6c3eecd493db0558bcac3f6724	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Ob9d535ddc9ab7d08	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:1/false	5026de4551ba0a985850bf6202abf782ac7a8e58f0bb58736793c27038b42918	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O252adf79a0f80746	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:1/true	5026de4551ba0a985850bf6202abf782ac7a8e58f0bb58736793c27038b42918	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Oe01dc1505cb9b32a	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:2/false	5fdda4c997956a3540534efc5e5f18c3bcf5812df219d4acbce6518c9f59c169	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O4a83e496c1dea70e	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:2/true	5fdda4c997956a3540534efc5e5f18c3bcf5812df219d4acbce6518c9f59c169	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O48cf99f50a4cc967	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:3/false	f3b2253d270c69697d67da5528dfc0a30422dc763712fd5a2b9c77da29887c19	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O21c87f698e5a9122	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:3/true	f3b2253d270c69697d67da5528dfc0a30422dc763712fd5a2b9c77da29887c19	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O1bba98c3aa32fcee	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:4/false	ccfa17a0dc3e6891fcf06ee5ba087260dc68f29797fe282125500ca829014ed8	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O1e57dca3cbf237bc	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:4/true	ccfa17a0dc3e6891fcf06ee5ba087260dc68f29797fe282125500ca829014ed8	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Of24732fc39439ad4	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:5/false	60f8b39908ba6ad4fcee92575494455fd686fa96d23d06c7680b5cd73f126f95	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Oced3828f0448945f	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:5/true	60f8b39908ba6ad4fcee92575494455fd686fa96d23d06c7680b5cd73f126f95	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Odffd7a9bf393650d	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:6/false	c70eebeadd68a5416e6bfad2330c765ddfd85e6e8f82cb40ec6548d30a0d9359	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Oacab9ce851c0e400	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:6/true	c70eebeadd68a5416e6bfad2330c765ddfd85e6e8f82cb40ec6548d30a0d9359	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Oadbc759beae3f0b0	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:7/false	c70eebeadd68a5416e6bfad2330c765ddfd85e6e8f82cb40ec6548d30a0d9359	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Odd80997c71103097	branch	pkg/util/intset/fast_int_set.go	FastIntSet.String/if:7/true	c70eebeadd68a5416e6bfad2330c765ddfd85e6e8f82cb40ec6548d30a0d9359	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Ob889f8e5197a888f	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.String/logical:1:&&/lhs_short_circuits	8d96f3286dee2a56c492e15351f6eb9b3ec102324394149e931b0158decc6bb5	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
Oc5f1310d43164b1a	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.String/logical:1:&&/rhs_evaluated	8d96f3286dee2a56c492e15351f6eb9b3ec102324394149e931b0158decc6bb5	FastIntSet.String	PORTED	FastIntSet::Display	rust-test:source_string_pair_and_sentinel_contracts	probe:P005-string-format
O910ef7b9557d809f	function	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf	f26724631b2208dd4634686e6e6420b9f243924a1ab3f0f7687d34e5e102ec12	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
O9ad50c35fc52c93a	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/if:1/false	b70c55812ebc791eb326956382273bfe7a11df68b224d14b1fc33751e5f60f67	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O3cf7bc1d0937442d	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/if:1/true	b70c55812ebc791eb326956382273bfe7a11df68b224d14b1fc33751e5f60f67	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O1eb17dae22f63f3c	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/if:2/false	72f82b064f60886635a1fce9127ae51bdf313b9e50c747e3af23c951400a5bb1	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oacb51f694ac2cefa	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/if:2/true	72f82b064f60886635a1fce9127ae51bdf313b9e50c747e3af23c951400a5bb1	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O688c631b424a5205	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/if:3/false	40850306aed9faa79f94585712c8731acd31102233f1387888a872ebe818e62f	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O5312c67c89b3c7b1	branch	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/if:3/true	40850306aed9faa79f94585712c8731acd31102233f1387888a872ebe818e62f	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O1f863e4211658b54	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/logical:1:&&/lhs_short_circuits	315d11a4b5d20249963acc70427c00cb826a4f7a5bea853dcc87263257996536	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O3b8264e8ef13d5bc	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.SubsetOf/logical:1:&&/rhs_evaluated	315d11a4b5d20249963acc70427c00cb826a4f7a5bea853dcc87263257996536	FastIntSet.SubsetOf	PORTED	FastIntSet::subset_of	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O178f15ce4d936fbc	function	pkg/util/intset/fast_int_set.go	FastIntSet.Union	15e9d4c49946776b0e3f1741b521de218c105ee02aaf11a4a8c20d6ef4249b8d	FastIntSet.Union	PORTED	FastIntSet::union	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
O535753770c662f3b	function	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith	1ebdec10ba2a4854c35b76a2783a79fee56e6a038e107189d6dfaa727981ff9a	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	compile-owner-gate
O8e43aaab3e752d49	branch	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/if:1/false	993fd7aa3cf864bb0cab352bb8f57f51c01e38839f4aa1abee60302e8ab8de5d	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O5f05bb6405d12074	branch	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/if:1/true	993fd7aa3cf864bb0cab352bb8f57f51c01e38839f4aa1abee60302e8ab8de5d	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O1e142304443c5ba7	branch	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/if:2/false	b60bc6a6be047f2092156171c0e141644f810ffb9209444a6cc94dc6e6fa57b8	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O79aa1a26ea840531	branch	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/if:2/true	b60bc6a6be047f2092156171c0e141644f810ffb9209444a6cc94dc6e6fa57b8	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Ofdbcb49a69de12a0	branch	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/if:3/false	f30d104beb1a5a04b13e97913a15bcf39acc91035d5e46aef3cc8ee6f61545bd	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O53d4ccab052f8ad5	branch	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/if:3/true	f30d104beb1a5a04b13e97913a15bcf39acc91035d5e46aef3cc8ee6f61545bd	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Od708d538d45b4424	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/logical:1:&&/lhs_short_circuits	b2dd6a5d77103fb45f6e6836a2ccff4d5ddc46b9f958b1f71faf6980c88a5668	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Of51df42d28497c32	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/logical:1:&&/rhs_evaluated	b2dd6a5d77103fb45f6e6836a2ccff4d5ddc46b9f958b1f71faf6980c88a5668	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O1c3cbd433518ef32	loop	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/loop:1/enters	9398969e1e533afb803797af4fcc9630002b385dac038e498043e006e79a8524	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
Oc4b7b6b5d0c36966	loop	pkg/util/intset/fast_int_set.go	FastIntSet.UnionWith/loop:1/zero_iterations	9398969e1e533afb803797af4fcc9630002b385dac038e498043e006e79a8524	FastIntSet.UnionWith	PORTED	FastIntSet::union_with	rust-test:source_mixed_representation_set_algebra	probe:P002-set-algebra
O40b89505ce279183	function	pkg/util/intset/fast_int_set.go	FastIntSet.largeToSmall	4cba107ac07373ef322709ffb71ed968cbcc264325ed466f1640cc002fcd7508	FastIntSet.largeToSmall	PORTED	FastIntSet::large_to_small	rust-test:source_bitmap_transition_contracts	compile-owner-gate
Of5736a635ec73f45	branch	pkg/util/intset/fast_int_set.go	FastIntSet.largeToSmall/if:1/false	bd0f120a5353704dde3339c7bd7b45d4dae230a112a42ce43e8adff37e20ec4e	FastIntSet.largeToSmall	PORTED	FastIntSet::large_to_small	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O63acac5ef56aa472	branch	pkg/util/intset/fast_int_set.go	FastIntSet.largeToSmall/if:1/true	bd0f120a5353704dde3339c7bd7b45d4dae230a112a42ce43e8adff37e20ec4e	FastIntSet.largeToSmall	PORTED	FastIntSet::large_to_small	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Odb8915c0b104e920	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.largeToSmall/logical:1:||/lhs_short_circuits	dc3e30848581ccd0f84b9fb9c50020f76219f1a439d1f73f2c4653c7bceebd42	FastIntSet.largeToSmall	PORTED	FastIntSet::large_to_small	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O342cbeb4c1b65334	short_circuit	pkg/util/intset/fast_int_set.go	FastIntSet.largeToSmall/logical:1:||/rhs_evaluated	dc3e30848581ccd0f84b9fb9c50020f76219f1a439d1f73f2c4653c7bceebd42	FastIntSet.largeToSmall	PORTED	FastIntSet::large_to_small	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O93422bb62503f2b1	function	pkg/util/intset/fast_int_set.go	FastIntSet.toLarge	ed883b7d807bea7bac8a79907905d11f769d3cd33e358a44d5e842139467f55c	FastIntSet.toLarge	PORTED	FastIntSet::to_large	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O231178b95cfd4e41	branch	pkg/util/intset/fast_int_set.go	FastIntSet.toLarge/if:1/false	c4ac80ff5e5fa74fef2642282f9b8e217962e9a113ad068e91f91ade4680d44f	FastIntSet.toLarge	PORTED	FastIntSet::to_large	rust-test:source_bitmap_transition_contracts	probe:P001-representation
Of37def5c57fb02a5	branch	pkg/util/intset/fast_int_set.go	FastIntSet.toLarge/if:1/true	c4ac80ff5e5fa74fef2642282f9b8e217962e9a113ad068e91f91ade4680d44f	FastIntSet.toLarge	PORTED	FastIntSet::to_large	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O3f138e867e932031	loop	pkg/util/intset/fast_int_set.go	FastIntSet.toLarge/loop:1/enters	5f09967a1896f418406a97faa0897ef26ab7abe70fe44d2714fd011460ce157f	FastIntSet.toLarge	PORTED	FastIntSet::to_large	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O3e50038012a3814f	loop	pkg/util/intset/fast_int_set.go	FastIntSet.toLarge/loop:1/zero_iterations	5f09967a1896f418406a97faa0897ef26ab7abe70fe44d2714fd011460ce157f	FastIntSet.toLarge	PORTED	FastIntSet::to_large	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O36ecd7d33a594da5	function	pkg/util/intset/fast_int_set.go	NewFastIntSet	9093f2afb44653b147402bcc4b472ba7176a07bceaa68970d168457c28885de9	NewFastIntSet	PORTED	FastIntSet::new	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O22183eec19f7e945	loop	pkg/util/intset/fast_int_set.go	NewFastIntSet/loop:1/enters	4f9aa433677e506dc1de2f071876a4a0e859918b44e47a40379fc77735541015	NewFastIntSet	PORTED	FastIntSet::new	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O8f47581679722e54	loop	pkg/util/intset/fast_int_set.go	NewFastIntSet/loop:1/zero_iterations	4f9aa433677e506dc1de2f071876a4a0e859918b44e47a40379fc77735541015	NewFastIntSet	PORTED	FastIntSet::new	rust-test:source_bitmap_transition_contracts	probe:P001-representation
O207394e66d8c6fb3	const	pkg/util/intset/fast_int_set.go	const:smallCutOff:0	8bd92fc815706977b748805bd2ab2d7676f8677028e19b60425bacc0b0444943	const:smallCutOff:0	PORTED	SMALL_CUT_OFF	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O0f5787ebc0e301c8	declaration	pkg/util/intset/fast_int_set.go	type:FastIntSet	62016e21c7f4c5de3ad3a98a71c5c388a250c5689abaf0eec532cbf372a203a9	type:FastIntSet	PORTED	FastIntSet	rust-test:source_bitmap_transition_contracts	compile-owner-gate
O9c70133e6873a365	field	pkg/util/intset/fast_int_set.go	type:FastIntSet/field:0:small	d90427ff0e5fb7e904cef990e8cfe1d754b00f20935f2f56383e25c411dc07e2	type:FastIntSet	PORTED	FastIntSet	rust-test:source_bitmap_transition_contracts	compile-owner-gate
