# builtin-cast-lockdown-v1
# verdicts PORTED=631 DECLINED=2264 UNREACHABLE=292
obligation_id	category	source_path	ast_anchor	node_sha256	go_owner	status	rust_symbol	evidence
O43e3d4740633284b	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:1/true	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O6b879326a987e105	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:2/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oeeea6ca824bddac0	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:2/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Odcbf0311bf22a180	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:3/false	a4685903a32681d42b9ad49c7d6cc178b85efd9ba8d0fb5beffb2efa8002223c	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Of105c46337cbbb39	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:3/true	a4685903a32681d42b9ad49c7d6cc178b85efd9ba8d0fb5beffb2efa8002223c	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O3174bc8968adf366	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:4/false	4b50e53a5e978ce73928af995229ddcd8962ae8cf452bc0818c15b2e9c2ff480	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O2f5ab2d37435a375	branch	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/if:4/true	4b50e53a5e978ce73928af995229ddcd8962ae8cf452bc0818c15b2e9c2ff480	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O19b1594a22de3f1b	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:1	3f9380bad87183072d1074536463f438753eb6ee3a9c572aaa9e261145ec5e5c	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O4b7af4f897be826c	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:2	3edd93946e923201bd40eb2af3b65a7ca76e00101f4cc58bfe5c5d6ac2fbfeb4	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O36fa8c0bbcf48c4f	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:3	d5712400ca060307dc31890b08f846b03e62bcacfbe1cae055b717972c316d8b	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O3b62c2e7af65e52b	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:4	7675ce3ad208b254520ce333f504f87dd0d7bd3c34c239f7a69929d07658bef7	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O3542ef34a0b35b01	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:5	1d2f27b97d6d7b45288d74931d129ff3d22a5f2b841aeecd136a037be702bb31	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O6c37270c448e4fd0	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:6	9569f5778b6f44eca2a43f05023af3d22daa88b83edaa77e2c51b6346b331986	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oa028efd7e405556c	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:7	9cfec9175a69af320c0d80c8e9940a72fabddbfd4b9066d2967ba2016710342a	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O98bf2de7e94b72c4	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/case:8	087c92cf28c2d3ffb1f676e0eda0bc33e0b3bdd58dd194f050e422f8e57320df	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O7cf5686312edd8ef	switch_case	pkg/expression/builtin_cast.go	castAsDecimalFunctionClass.getFunction/switch:1/default:9	52e83a6acaba27fca1035e21da5280004fee4be01dd76f2f565478371d18802e	castAsDecimalFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oae28a40fd499a255	function	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction	2e9b4de676b68fec11b99947e497f126747a63764da07a3298fc1ebc0ea2d731	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Ob2c33407aba946d9	branch	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/if:1/false	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Oe57f093ebba10630	branch	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/if:1/true	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Ofe71b50c9169062d	branch	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/if:2/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O1d1bc8c562974edc	branch	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/if:2/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O96a821bb74dc7fc9	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:1	81143df65c9c1fed53a3fd52e1b7c24088b35539200d62258c9a7d50f8f9384d	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O38ad80f6ffacc3a3	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:2	e5bbe160fb3ecf3a3609ca83af1946e47439e0df942303fc9915490db86dd924	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O89a8b96114905fba	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:3	bc51231bbc8b7e996082d4748851e67d8bd5b5018887cb9d467a2c41faf90f72	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O4f02453c068e04f9	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:4	5e2967cb4f3ede79072d26e3fcf92b8bafed06744e5821163f3c8df341d68bba	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Ocebfea4a6da6fbcc	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:5	0eb553ca6245debecf051f4ef3f9885e32ec1f8b703e9506e99b7145692197d4	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Oe5725a967d9dd934	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:6	5c0d1cdc5472e22bb52efbe6f2c4e0fc7fa1c101143b861f20046cfc0bfa4c51	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O9fd0395afb1adf4f	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:7	a5746cee3f8fa3b25a3e6e65d65bbbd3815bc1f25e8ba5587bedad64e66f7e48	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
O2b4a4ba1a1b200d1	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/case:8	d5437af4d197a69e142ce25a92cb33ff79caeaa40647b8e0dbf611a8acb6656a	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Oaf372b66c84c3cde	switch_case	pkg/expression/builtin_cast.go	castAsDurationFunctionClass.getFunction/switch:1/default:9	bed3164e8907759af1425a6470b7531366e0dbd370cdbb47848a2e8763e1d678	castAsDurationFunctionClass.getFunction	DECLINED	-	D_DURATION_ERROR_CONTEXT
Oe3b9e5a10e406b2c	function	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction	2e9b4de676b68fec11b99947e497f126747a63764da07a3298fc1ebc0ea2d731	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oe77aa1f310843b07	branch	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/if:1/false	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oba46624746f9ea30	branch	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/if:1/true	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O5ff576ff704916d7	branch	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/if:2/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Ob886e259ed55e3d8	branch	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/if:2/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oa33d61766a68c4db	branch	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/if:3/false	af4528034fb4954726d29dd962e8fab90ce05c19ebefac3c90f7bc15cd12fb97	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O2214e0a24c74db40	branch	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/if:3/true	af4528034fb4954726d29dd962e8fab90ce05c19ebefac3c90f7bc15cd12fb97	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oc04d05bf072ef9ce	short_circuit	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/logical:1:||/lhs_short_circuits	da40d7c0d03d12e745ece52374aa097440cc4e81ca76a93387d65f7f0fd7ed5e	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O9eb1ff044b006910	short_circuit	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/logical:1:||/rhs_evaluated	da40d7c0d03d12e745ece52374aa097440cc4e81ca76a93387d65f7f0fd7ed5e	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O54f150f89825354b	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:1	e580292031897c0343d9e4aaf18bc40bb217c1ac50d87d2e1345e74136073dd3	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O32cac6c6a136be6b	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:2	b6666f1eb59a7b912fffeaf2168fd7ad9367462128011149c6ac86ee18ad863f	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O799e61373bbdc57c	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:3	fd54259c38615c09d3bb780734e986a55c6bc7a678314f23d097749f752cde61	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O3945abb769fd0222	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:4	c32ea1bb66e9c4fbdc1f56510f1737d0728b1d54b38aa9e114469dd6c76fa551	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O5c3a6bb17b7b97ac	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:5	dcfdb8d0a75104cecda0847c65c1ccd9e01cfbcea23f45eb5692e4a37d8190ae	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O8b2a5729fcd3d172	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:6	2e196615cfe6e762aeb2a183ce0aa9c8d1f83323142ed4ca7d712d3d300e503a	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oaf7715769772c085	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:7	995d06ef1e80c81db9b1aa0459190197cd27a94e65e6a7ed7b069564c5662351	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O082c258b14bcb728	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/case:8	087c92cf28c2d3ffb1f676e0eda0bc33e0b3bdd58dd194f050e422f8e57320df	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O9d4c5aeab34143ad	switch_case	pkg/expression/builtin_cast.go	castAsIntFunctionClass.getFunction/switch:1/default:9	d330fe9ad2b9d452c9c7de86e71428716c549afa3a95b9de7721b3de82af1dd0	castAsIntFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O44d9639ca5a4d9c7	function	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction	2e9b4de676b68fec11b99947e497f126747a63764da07a3298fc1ebc0ea2d731	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O1d0dbc5ff0249a9b	branch	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/if:1/false	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O2d022230aefdbedf	branch	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/if:1/true	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O834b79433b8dc258	branch	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/if:2/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O673d07813f7f17d8	branch	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/if:2/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O9441caae1b9b0bd2	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:1	392f85dcbfc076b6fee17937c423ea6989b5260b284484c36cb8cea966e95465	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O4fa6c785df2f4ce1	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:2	2339caf3ca872dd7aa68ace50cb0c0ecda1010d7527e805b0fed43bce1b1b353	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Off172fc907b773e1	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:3	206f7116d97a9df5abaad3a76e779b78b8f6cb27320f96db99e3cee78c345b10	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oef8e3b7a68cbacf2	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:4	d79d9ff9600953a5b25a74ad9266020135e25ed044848fc23dae4281ae58778d	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O5571e2f69d73f992	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:5	63407cf2f5fabe3f879da963c80dc3ae7402fdec76fc11246886bfb9472fa557	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O12bd7d70869338aa	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:6	6495bb363b0b7c67eba6d9b2e32bcd9def2b1992e427d2a39ca69d1ff144e360	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O399db6650aae3918	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:7	36524b102df878c4b2a9f3c85db47ab8d06761476f26a9238a1472ace01de32d	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O701049f89f55ad08	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/case:8	d5437af4d197a69e142ce25a92cb33ff79caeaa40647b8e0dbf611a8acb6656a	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Odcce9f428485244b	switch_case	pkg/expression/builtin_cast.go	castAsJSONFunctionClass.getFunction/switch:1/default:9	bdfdb9235da71389fb4f861a98791857d770917ac3bcf589b670d16e93804592	castAsJSONFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Of45d167b7720b4ea	function	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction	2e9b4de676b68fec11b99947e497f126747a63764da07a3298fc1ebc0ea2d731	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O238a0ae99958e2c0	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:1/false	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O85dbb5728b28913f	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:1/true	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Ob151554a5d92c723	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:2/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O8110bcb862000dfe	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:2/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O79d17d9be8a571bb	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:3/false	9bef8383d8509ea3c66624b35182682e2236ab205f6c6043269d70b2fceb9843	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O3aae06f06fffc0e3	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:3/true	9bef8383d8509ea3c66624b35182682e2236ab205f6c6043269d70b2fceb9843	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O4643f3b68877709f	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:4/false	4b50e53a5e978ce73928af995229ddcd8962ae8cf452bc0818c15b2e9c2ff480	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O4a41e3da74ede327	branch	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/if:4/true	4b50e53a5e978ce73928af995229ddcd8962ae8cf452bc0818c15b2e9c2ff480	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O0157356f3092ed93	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:1	5c516af4db02adb458e1f3e1bc6f5af10aa176ae1757f8961faf234263722126	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O93a4e10da522d915	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:2	3ac36a9eb87bb1a32e85732b3c9993189266a1c9db56a6630c61cff995fa6095	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O5d3d85aefb603e12	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:3	7c4e77f68cf49d7c5256621f9882a302fd22f767e27b455ea5e3b6ef3e296a6a	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Ofe485096da1129e3	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:4	5bbcf7242723c4a138b67d9b6759476debb821733f632ab5d527326d8d6bba4f	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O6cabd2a924d01c89	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:5	c752b24d8e9fdac99e6c633877007d532a6ae86a088a4ba70e0cf71257c418af	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Obe5064cbd96b0f2c	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:6	c6eda47c9ddb58da8e9f97b6158990a76d40e2856e513e3cfb75e34310d217ac	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O31b0e5b5f165729a	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:7	474b865c1ef7cb0980ec9e30b007e97586ee55ab3ef3c4137b669b5d3fba6a56	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O897bc424454da000	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/case:8	087c92cf28c2d3ffb1f676e0eda0bc33e0b3bdd58dd194f050e422f8e57320df	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O17d1524ab08d2b24	switch_case	pkg/expression/builtin_cast.go	castAsRealFunctionClass.getFunction/switch:1/default:9	43d17643dea395c87cf47dcdf9e5afdf9493565ecfc412ea424fcf00bdc3aadb	castAsRealFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Of0f821c29b6be88e	function	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction	2e9b4de676b68fec11b99947e497f126747a63764da07a3298fc1ebc0ea2d731	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
Oba89034e1409b8ad	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:1/false	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O8839df73d615c166	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:1/true	4b52aa1042fab3dc702a0c31521b5adb7191c9687385534b552b9957017b6f70	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O8baec76f040c833a	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:2/false	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O550a1d8fcfb7dddc	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:2/true	4db7a62f64b9fa1d326ef227373f28fdfcfc732397e4498ecdb5cbf18352c35c	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O8dcfa84a4c7fc69f	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:3/false	9c457a10309029dfe8912a8c766fa3d4b37a58c71249907ee60075244a0d161b	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O2d9001b97ba00e12	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:3/true	9c457a10309029dfe8912a8c766fa3d4b37a58c71249907ee60075244a0d161b	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O9226f834001e6d03	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:4/false	18de39193268df3084eb4c0a90c0e2667d4614766187379b42f884ac507852a0	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
O29ff73638ef9fbe0	branch	pkg/expression/builtin_cast.go	castAsStringFunctionClass.getFunction/if:4/true	18de39193268df3084eb4c0a90c0e2667d4614766187379b42f884ac507852a0	castAsStringFunctionClass.getFunction	PORTED	builtin_cast_lockdown::CAST_REWRITE	P_CAST_REWRITE
