# infer-pushdown-lockdown-v1
# verdicts PORTED=140 DECLINED=856 UNREACHABLE=0
obligation_id	category	source_path	ast_anchor	node_sha256	go_owner	status	rust_symbol	evidence
O546a695bd854ec7b	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:50:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O24db648b980c16a3	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:51:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Od1b72df792f7c177	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:52:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O5aa4e83f723f6777	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:53:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O815062d3702ba272	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:54:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O726fadbce07bc79a	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:55:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O6742fb28e04d753e	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:56:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O8afb47b355f31ab9	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:57:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Oa675631dfdc3fa88	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:58:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Od60831a907e56375	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:59:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Odb6bd765737b3de8	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:5:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Ofd33782e4166a606	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:60:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Oa8e3cbf4d3a1e40f	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:61:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O4464364b5c5a6133	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:62:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O804954a342f85ec6	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:63:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O3373f0e44c2eb657	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:64:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O48a3dbfd9492d5e2	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:65:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O569e47e2bdeba50f	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:66:True	d22a0d13f49bc97f80160476064143eb298ade9c616fdcc1e4fa9a9a0efcb1fe	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O111ab6444fcbf4d4	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:67:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O40d7d4e69e412774	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:68:Equal	3d32f36b61e9638db8375eb2ff316734a31464a6444afbeac291154d92683a91	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O359f11e3a65aac12	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:69:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Ofb774e43433aaca7	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:6:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Oc6c934d154aa4aad	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:70:Equal	b098e7f86b0c672164af5b0e32a5a067aa85a30d84ff8c8c29e7451eb8fff2f1	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O84dbfc3ecf2ce132	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:71:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O7291c928d5ab52db	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:72:Equal	ffd4e37a5708549971865f327739d217c46cfa8a847d291db30492d84a73d8a1	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O554f76281b3616ad	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:73:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O6417d602774d03ab	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:74:Equal	5ccc50297e45508a7445ff9df6eaa7dc25eb66bafb37cbabfed2f4ec2ea68050	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O4ca7500da3f6763b	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:75:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Oad611241d5553d89	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:76:Equal	5f3d998e59a1ce7edfa5a8ea4090fc36cac424524fce2c8214e8366f4efab6fc	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Od8c121e5e35be9bf	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:77:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O022527fa3f5cb091	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:78:Equal	8de998e8be307fb5e2ab06566e6eae7bc2a84e5f7eaf5ceceb40b8f38e338975	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O443d448ab0083419	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:79:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Ocdd44f57f4c35437	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:7:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Of07d29d42b807c4d	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:80:Equal	9dc53673080bbaf6c434f07d1d9b6d170f14d0e17bcafb2e5a6efd6239310867	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O0a66e633c00e3e95	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:81:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O9186dc8d497a9765	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:82:Equal	11fe3f3b877dd323a9c64535cbd64ec0ded624aca63dca16af935ef734dcb916	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Oa55682d80a582ac9	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:83:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Ob75f0a1a767baf3a	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:84:Equal	9dc53673080bbaf6c434f07d1d9b6d170f14d0e17bcafb2e5a6efd6239310867	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O756a198f92e8f561	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:85:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O722c878a9fcc5d76	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:86:Equal	1be337f03cdcc901c92d0df2bae71fbd277a3981eaea95beaa5e32af9afe392d	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O51c34ff46389c408	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:87:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O8e81884c8f89cf35	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:88:Equal	c4b1fa8a599a3b779b6687823506c23b2f268242ca15995e6e3e2c1e0425146d	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O30130854b1fecf3d	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:89:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Od25f4cb447f6d10f	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:8:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O4e880bbddb9f2fae	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:90:Equal	641f727b8510b772548b95367878c456cd651023d5006db87a11acd6879cf4b8	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Oa8ee10884545e6e5	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:91:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O703d63294fc1b6c5	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:92:Equal	fa70adc6c68bd3f43178e6992b7681221a9b88de9e9d6fe1f524f05aa2f06c75	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O47adc94635db6f9a	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:93:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O100d026c8a9822c3	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:94:Equal	5e71ca25699aff6e58ee4d8691dfa34a6854161539b9e70be53d01b76594883e	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O89777aff2600f3e6	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:95:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O932eaaf0e89a9f2a	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:96:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O646536ff8978134e	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:97:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O91755d8628074fe1	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:98:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O036c66defa3e0dac	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:99:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O49c23618874d9be2	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/assertion:9:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O16a2d9a49da5db9e	test_helper_closure	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/closure:1	ba38b653890d3e3c8014f22c3fb79bc9c42c1acd063f7179a6f7898fa946edeb	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O3fe68c6db63cfe2a	test_branch	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/if:1/false	358468e5761e00476c736970a31c5d8da216950fa493976c925611130eda90b2	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
Odbbdfdc952ec559c	test_branch	pkg/expression/expr_to_pb_test.go	TestExprPushDownToFlash/if:1/true	358468e5761e00476c736970a31c5d8da216950fa493976c925611130eda90b2	TestExprPushDownToFlash	DECLINED	-	D_GO_TEST_RUNTIME
O6c428135654a0f1c	test	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV	30d57c9490ec3172d09125ebb843caa0af4ee11e92b9993ab11fdd217e16f193	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Obdb438cba747e157	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:10:Len	2f34f9d26954c5326cc47065f4fa2d3093065e43d3042716f017852e85d91392	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O912d2589aad8394c	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:11:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O98cb6d42f56fe506	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:12:Len	e1d60782894832d3696a7a56062137c1bfcb9068743595c3bc56f7af0588296a	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Od75577e914b9a2c5	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:13:Len	e69a6eb6864ce86b94633ba26d7ceb279d02d1722449b80e0c9e5263799c07bd	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Odefddb7c5df5fcff	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:14:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Ocd5f5639b8e03f60	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:15:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Ob1c881fe9a23f90c	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:16:Len	e630023d716d3dbb31569730261dae02bc3f4a7205ec4ba952a0478f8325e083	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O4b9f9dfa92239122	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:17:Len	2f34f9d26954c5326cc47065f4fa2d3093065e43d3042716f017852e85d91392	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O18cf3b0f5eb4f767	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:18:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O6e425efd70b47742	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:19:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Odec667dc3f1d6278	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:1:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Ob62aaea3ba490c6a	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:20:Len	e1d60782894832d3696a7a56062137c1bfcb9068743595c3bc56f7af0588296a	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O48ed01d512abd255	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:21:Len	e69a6eb6864ce86b94633ba26d7ceb279d02d1722449b80e0c9e5263799c07bd	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O3250261eda62eb60	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:2:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Ob5960920c174e624	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:3:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O643dae430f5c0a06	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:4:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Oad526f2546318538	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:5:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Of7ca694efbd32bcd	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:6:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O92aa539957943e36	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:7:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O4b155ae7e17e01c0	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:8:NoError	2533591873206020de2e212d9cc9309533eab53115af1664f24a3c685463018c	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O4f947505623bf80b	test_assertion	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/assertion:9:Len	e630023d716d3dbb31569730261dae02bc3f4a7205ec4ba952a0478f8325e083	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Off37131e23209cb7	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:1/element:0	f463f3f8d4975986f7f962e7e8534e630c5767221140164095750c02d5306c7e	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Oc0cca1e79f82a924	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:1/element:1	7e4bd620a6b07fbd40e6b3ad693e8c2721819db0763bdb6dbcca5f7018634546	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O2723de9f9630dd4a	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:1/element:2	0af8ccfcd97a8115beaf5979b03b3d39f37534d68b574d821e4e7e6111b49d2a	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Oba5ae79c7a30e081	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:10/element:0	f47b14b8b1034b2c8e1dd4d5dfda5b479f2007d0ba20b1f2a9526363509caef3	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Obdd7347d6c5d3ca1	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:11/element:0	6e8d4cef8153d670a2a25fa5a9578c78d2168b10a63dc86e426963a42b0a7843	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O0ad332a3960782ea	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:11/element:1	3f2a1f607534da5d5d0e048938a601f28e51526df8d189b52e52aa730a8eef89	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O799e7f71697d65ca	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:11/element:2	fd8dd930845c2150f4db44551bf7fb13ccbceb425e1fdbdcb51ff1162309d923	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O2faf60cd3838b57a	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:12/element:0	f47b14b8b1034b2c8e1dd4d5dfda5b479f2007d0ba20b1f2a9526363509caef3	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O562b0d22c266d4dc	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:13/element:0	1b50e7382e228ccb65d151ace165f6ff7c893e58bcb9bf38184a6c4fc7e4d17b	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O08c1da1a437b7ef1	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:13/element:1	3f2a1f607534da5d5d0e048938a601f28e51526df8d189b52e52aa730a8eef89	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O1dbd35f4a18f8d3f	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:13/element:2	fd8dd930845c2150f4db44551bf7fb13ccbceb425e1fdbdcb51ff1162309d923	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O2dee9fa325796233	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:14/element:0	f47b14b8b1034b2c8e1dd4d5dfda5b479f2007d0ba20b1f2a9526363509caef3	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Of4aebbc665492687	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:15/element:0	067c46ea1782761c859a6d3b7022c6bbcde5d023ae9cd349e5a6353b24fc340e	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O0f1113c5ab6a345e	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:15/element:1	3f2a1f607534da5d5d0e048938a601f28e51526df8d189b52e52aa730a8eef89	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Oe03992e386fbf6da	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:15/element:2	fd8dd930845c2150f4db44551bf7fb13ccbceb425e1fdbdcb51ff1162309d923	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Oa0165f3038968120	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:16/element:0	f47b14b8b1034b2c8e1dd4d5dfda5b479f2007d0ba20b1f2a9526363509caef3	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O4307a8a52102c9f6	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:17/element:0	2c8cb02388648eccb00eeb106449617acf342140e197acd0c3eef96a9fec22a8	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O1caef6e4a1f2c0ba	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:17/element:1	3f2a1f607534da5d5d0e048938a601f28e51526df8d189b52e52aa730a8eef89	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O077e8126d072d931	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:17/element:2	68235ad67611ed751ac9a5e5143dc3c148f893db824d19397dfeda98c58dc135	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Oc50bbbe993653cca	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:18/element:0	f47b14b8b1034b2c8e1dd4d5dfda5b479f2007d0ba20b1f2a9526363509caef3	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
O48a2a4e409333de6	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:18/element:1	f47b14b8b1034b2c8e1dd4d5dfda5b479f2007d0ba20b1f2a9526363509caef3	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
Obf8f11928f02986f	test_row	pkg/expression/expr_to_pb_test.go	TestExprPushDownToTiKV/composite:19/element:0	afa6faf6b7a050e0844efaa72946cb8b1b2937b5039d65746874041166ad9038	TestExprPushDownToTiKV	DECLINED	-	D_GO_TEST_RUNTIME
