# Generated by cargo run -j 12 -p difftest --bin go_source_ledger -- --write.
# source_path	lines	target_crate	generated	porting_status	owner	evidence_artifact	note
pkg/executor/foreign_key.go	1017	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/grant.go	865	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/import_into.go	416	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/chunk_process.go	678	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/engine_process.go	120	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/import.go	2045	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/job.go	497	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/kv_encode.go	280	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/precheck.go	199	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/sampler.go	411	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/importer/table_import.go	1096	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/index_merge_reader.go	2109	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/infoschema_reader.go	4282	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/insert.go	587	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/insert_common.go	1630	tidb-exec	false	PARTIAL	executor-insert-rows-col-multiply-wave	rust/crates/tidb-exec/src/insert_rows_col_multiply.rs	The zero-aware row-count/insert-column-count product and i64::MAX saturation are ported; InsertValues lifecycle, RUV2 metric publication, and executor state remain external.
pkg/executor/inspection_common.go	76	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/inspection_profile.go	813	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/inspection_result.go	1255	tidb-exec	false	PARTIAL	executor-readable-size-wave	rust/crates/tidb-exec/src/readable_size.rs	The decimal/B/KiB/MiB/GiB/TiB/PiB parsing and uint64 product boundary are ported; inspection retrieval, warning publication, and configuration diagnostics remain external.
pkg/executor/inspection_summary.go	504	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/applycache/apply_cache.go	107	tidb-exec	false	PARTIAL	executor-apply-cache-wave	rust/crates/tidb-exec/src/apply_cache.rs	The dependency-closed key-memory charge, over-quota rejection, oldest-entry eviction, LRU touch, and retained-memory accounting from lines 35-43 and 76-101 are ported; chunk.List values, memory.Tracker/session quota wiring, source mutex, and executor lifecycle remain external.
pkg/executor/internal/builder/builder_utils.go	105	tidb-exec	false	PARTIAL	executor-tikv-selection-dag-runtime	rust/crates/tidb-exec/src/dag_request.rs	The bounded TiKV list DAG now lowers one validated TableScan followed by one Selection with no child, exact signed-BIGINT comparison expressions, source request context, and caller projection offsets. General physical-plan flattening, non-Selection executor families, TiFlash tree DAGs, runtime range construction, region routing, and RPC remain external.
pkg/executor/internal/calibrateresource/calibrate_resource.go	703	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/exec/executor.go	734	tidb-exec	false	PARTIAL	executor-next-io-acc-wave	rust/crates/tidb-exec/src/next_io_acc.rs	The dependency-closed nextIOAcc row/cell guards, reset, and needNextIOAcc admission predicate from lines 42-89 are ported; source atomic operations, executor provider/pool reuse, BaseExecutor wiring, and RUV2 metric mapping/publication remain external.
pkg/executor/internal/exec/indexusage.go	149	tidb-exec	false	PARTIAL	executor-cluster-index-id-wave	rust/crates/tidb-exec/src/cluster_index_id.rs	The dependency-closed getClusterIndexID metadata rule from lines 130-148 is ported: PK-as-handle maps to 0, common handles select the primary index ID with source zero default, and rowid/non-clustered tables return no ID; full model.TableInfo/table wrappers and index-usage reporting remain external.
pkg/executor/internal/mpp/executor_with_retry.go	260	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/mpp/local_mpp_coordinator.go	945	tidb-exec	false	PARTIAL	distsql-chblock-envelope-wave	rust/crates/tidb-distsql/src/chblock.rs	The source sets TypeCHBlock for non-root TiFlash dispatch; the Rust leaf validates tipb Chunk/RowMeta boundaries and preserves native bytes, while ClickHouse block schema, Datum conversion, and TiFlash transport remain open.
pkg/executor/internal/mpp/recovery_handler.go	191	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/pdhelper/pd.go	128	tidb-exec	false	PARTIAL	executor-pd-approximate-count-wave	rust/crates/tidb-exec/src/pd_approximate_count.rs	The dependency-closed approximate-table key and bounded TTL/LRU cache hit/miss path from lines 69-85 are ported; PD region statistics, restricted COUNT(*) fallback, storage/session context, global helper lifecycle, and SQL escaping remain external.
pkg/executor/internal/querywatch/query_watch.go	215	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/testutil/agg.go	69	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/testutil/limit.go	66	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/testutil/sort.go	68	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/testutil/testutil.go	603	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/testutil/window.go	73	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/util/partition_table.go	78	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/util/util.go	65	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/internal/vecgroupchecker/vec_group_checker.go	566	tidb-exec	false	PARTIAL	executor-vec-group-checker-wave	rust/crates/tidb-exec/src/vec_group_checker_int.rs	The dependency-closed integer/null group offsets, cross-chunk first-group continuity, cursor, exhaustion, reset, and count behavior from lines 80-151 and 524-564 are ported; expression/chunk evaluation, datum/key codec, collations, non-integer types, vector buffers, and stream-aggregation wiring remain external.
pkg/executor/join/anti_semi_join_probe.go	315	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/base_join_probe.go	983	tidb-exec	false	PARTIAL	planner-executor-right-natural-join-runtime	rust/crates/tidb-exec/src/select.rs	The live nested-loop RIGHT path preserves the right/outer relation scan order for both matches and left-NULL-extended misses, and uses the shared TRUE/FALSE/UNKNOWN status fold so ON UNKNOWN remains a nonmatch. Go hash-table build-side choice, partition workers, nullable/all-key serialization, selection vectors, chunk capacity, and physical row copying remain open.
pkg/executor/join/base_semi_join.go	189	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/concurrent_map.go	95	tidb-exec	false	PARTIAL	executor-concurrent-entry-map-wave	rust/crates/tidb-exec/src/concurrent_entry_map.rs	The dependency-closed 320-shard key routing, prepend-linked entry chains, lookup, snapshot iteration, length, and portable accounting from lines 20-79 are ported; hack.MemAwareMap ABI, exact Go allocator bytes, hash-join row containers, and caller memory trackers remain external.
pkg/executor/join/hash_join_base.go	382	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_join_spill.go	89	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_join_spill_helper.go	635	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_join_stats.go	334	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_join_test_util.go	312	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_join_v1.go	1473	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_join_v2.go	1538	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_table_v1.go	720	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/hash_table_v2.go	258	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/index_lookup_hash_join.go	981	tidb-exec	false	PARTIAL	executor-outer-match-merge-wave	rust/crates/tidb-exec/src/typed_condition_eval.rs	The Rust executor now exposes a pure cumulative merge over outer-row TRUE/UNKNOWN masks, matching the source priority where TRUE wins, UNKNOWN outranks unmatched, and FALSE never erases an earlier match; task/chunk ownership, row pointers, null-extension, and physical index-lookup execution remain open.
pkg/executor/join/index_lookup_join.go	932	tidb-exec	false	PARTIAL	executor-outer-row-finalization-wave	rust/crates/tidb-exec/src/typed_condition_eval.rs	The Rust executor now exposes source-order finalization events for cumulative Unmatched/HasNull statuses, preserving the source OnMissMatch hasNull signal while leaving row lookup, default-inner construction, null-extension, and physical index-lookup execution open.
pkg/executor/join/index_lookup_merge_join.go	748	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/inner_join_probe.go	102	tidb-exec	false	PARTIAL	planner-executor-typed-join-runtime	rust/crates/tidb-exec/src/select.rs	The automatic COM_QUERY INNER path now evaluates bound equality or residual ON predicates once per joined FullSchema row and materializes only TRUE rows; hash-table probe layout, collision accounting, SQL killer, selection vectors, and chunk capacity remain open.
pkg/executor/join/join_row_table.go	238	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/join_table_meta.go	375	tidb-exec	false	PARTIAL	executor-join-table-meta-wave	rust/crates/tidb-exec/src/join_table_meta.rs	The dependency-closed metadata decision family from lines 23-375 is ported: key mode/inlining/fixed width, serializer modes, saved-column order, null-map alignment, and null-map read safety. FieldType/collation registries, chunk/codec byte widths, unsafe row layout, atomic used flags, and hash-join execution remain external.
pkg/executor/join/joiner.go	1085	tidb-exec	false	PARTIAL	planner-executor-right-natural-join-runtime	rust/crates/tidb-exec/src/select.rs	Session execution now consumes one RIGHT outer-row contract for ON and USING/NATURAL joins: TRUE emits left+right rows, FALSE/UNKNOWN preserve the right row with a NULL left side, and output stays in right-side scan order. Go Joiner cloning, inline projection, required-row chunking, physical build/probe variants, and allocator/spill behavior remain open.
pkg/executor/join/joinversion/join_version.go	64	tidb-exec	false	PARTIAL	executor-hash-join-version-wave	rust/crates/tidb-exec/src/hash_join_version.rs	The legacy/optimized literals, TiFlash legacy default, and case-insensitive IsOptimizedVersion predicate are ported; runtime support probing, non-GA join gates, system-variable validation, session mutation, and join execution remain external.
pkg/executor/join/left_outer_semi_join_probe.go	235	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/merge_join.go	420	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/outer_join_probe.go	386	tidb-exec	false	PARTIAL	planner-executor-typed-join-runtime	rust/crates/tidb-exec/src/select.rs	The live LEFT path accumulates TRUE FALSE UNKNOWN through the canonical OuterRowStatus priority and finalization authority, so only a TRUE candidate suppresses null extension; hash-build-side used flags, batch caches, and spill scanning remain open.
pkg/executor/join/row_table_builder.go	587	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/semi_join_probe.go	295	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/join/tagged_ptr.go	78	tidb-exec	false	PARTIAL	executor-tagged-ptr-wave	rust/crates/tidb-exec/src/tagged_ptr.rs	The dependency-closed high-bit tag-width, mask, encode, extract, and clear-address contract is ported over usize raw addresses; unsafe allocation, GC pointer identity, join hash-table storage, and concurrent execution remain external.
pkg/executor/load_data.go	829	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/load_stats.go	96	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/lockstats/lock_stats_executor.go	169	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/lockstats/unlock_stats_executor.go	94	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/mem_reader.go	1180	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/memtable_reader.go	1039	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/metrics/metrics.go	295	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/metrics_reader.go	365	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/mpp_gather.go	150	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/mppcoordmanager/mpp_coordinator_manager.go	185	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/operate_ddl_jobs.go	228	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/opt_rule_blacklist.go	53	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/parallel_apply.go	773	tidb-exec	false	PARTIAL	executor-parallel-apply-ordered-wave	rust/crates/tidb-exec/src/ordered_apply_buffer.rs	The dependency-closed reorderWorker sequence map, consecutive draining, empty-result advancement, output batch boundaries, terminal worker error, cancellation, and EOF flush from lines 483-608 are ported; executor/chunk/channel/context lifecycle, correlated evaluation, joiner mismatch handling, cache, failpoints, and runtime metrics remain external.
pkg/executor/plan_replayer.go	765	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/point_get.go	873	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/prepared.go	240	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/projection.go	501	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/recommend_index.go	108	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/reload_expr_pushdown_blacklist.go	363	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/replace.go	235	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/revoke.go	420	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sample.go	435	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/select.go	1338	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/select_into.go	256	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/set.go	376	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/set_config.go	236	tidb-exec	false	PARTIAL	executor-config-int-json-wave	rust/crates/tidb-exec/src/config_int_json.rs	The ETInt boolean/nonboolean JSON rendering branch is ported; expression evaluation, null/type dispatch, string/real/decimal formatting, key escaping, HTTP mutation, and warning behavior remain external.
pkg/executor/show.go	2926	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_affinity.go	158	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_bdr_role.go	52	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_ddl.go	75	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_ddl_job_queries.go	210	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_ddl_jobs.go	408	tidb-exec	false	PARTIAL	executor-ddl-job-comments-wave	rust/crates/tidb-exec/src/ddl_job_comments.rs	The dependency-closed showCommentsFromJob/showCommentsFromSubjob metadata formatter is ported with source label ordering, defaults, analyze status, and next-gen behavior; DDL job model/reorg storage, kernel selection, SQL rows, and job execution remain external.
pkg/executor/show_next_row_id.go	96	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_placement.go	541	tidb-exec	false	PARTIAL	executor-placement-labels-wave	rust/crates/tidb-exec/src/placement_labels.rs	The nil-store no-op, key grouping, value deduplication, and lexicographic row ordering are ported; BinaryJSON decoding/type errors, PD/store retrieval, placement policy lookup, and SQL-row encoding remain external.
pkg/executor/show_slow_queries.go	88	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/show_stats.go	613	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/shuffle.go	506	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/simple.go	3736	tidb-exec	false	PARTIAL	executor-effective-auth-plugin-wave	rust/crates/tidb-exec/src/effective_auth_plugin.rs	The explicit-plugin/default-plugin/mysql_native_password resolution is ported; plugin capability checks, privilege-cache row decoding, SQL/auth storage, password policy, and session behavior remain external.
pkg/executor/slow_query.go	1602	tidb-exec	false	PARTIAL	executor-slow-log-split-wave	rust/crates/tidb-exec/src/slow_log_split.rs	The ASCII key scan, plain/empty values, nested same-type bracket values, malformed-bracket rejection, and field/value count boundary are ported; slow-log I/O, logging, time conversion, row/datums, and privilege filtering remain external.
pkg/executor/sortexec/multi_way_merge.go	200	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/parallel_sort_spill_helper.go	309	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/parallel_sort_worker.go	264	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/sort.go	875	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/sort_partition.go	370	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/sort_spill.go	128	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/sort_util.go	144	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/topn.go	899	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/topn_chunk_heap.go	189	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/topn_spill.go	289	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/sortexec/topn_worker.go	130	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/split.go	669	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/staticrecordset/cursorrecordset.go	61	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/staticrecordset/recordset.go	100	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/stmtsummary.go	420	tidb-exec	false	PARTIAL	executor-statement-rows-reader-wave	rust/crates/tidb-exec/src/statement_rows_reader.rs	The dependency-closed rowsReader pull/partial-read/empty-pull-close/close propagation state machine from lines 304-361 is ported; statement-summary storage, information-schema selection, privilege/session context, Datum rendering, history files, and SQL execution remain external.
pkg/executor/table_reader.go	711	tidb-exec	false	PARTIAL	executor-real-tikv-multi-relation-scan-runtime	rust/crates/tidb-exec/src/real_tikv_multi_read.rs	Two table-bound transports are opened once from one process factory and reused across statements; each executes the existing range, residual Selection, DAG, request, and decoder path at exactly the same supplied snapshot while preserving immutable per-relation table and plan evidence. Partition readers, paging, feedback, virtual columns, index lookup, and complete runtime statistics remain open.
pkg/executor/trace.go	295	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/traffic.go	428	tidb-exec	false	PARTIAL	executor-traffic-form-wave	rust/crates/tidb-exec/src/traffic_form.rs	The dependency-closed getForm URL-encoding boundary is ported with sorted keys and query-component escaping; SQL parsing, TiProxy discovery/HTTP, start-time injection, object-store paths, and session warnings remain external.
pkg/executor/union_scan.go	332	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/unionexec/union.go	248	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/update.go	745	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/utils.go	274	tidb-exec	false	PARTIAL	executor-privilege-set-wave	rust/crates/tidb-exec/src/privilege_set.rs	The comma-set split/join/add/delete helpers preserve empty-value nil semantics, exact matching, order, duplicate suppression, and first-match deletion; GRANT/REVOKE SQL, privilege-table persistence, parser, and collation behavior remain external.
pkg/executor/windows/builder.go	150	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/windows/pipelined_window.go	467	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/windows/window.go	534	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/workloadrepo.go	38	tidb-exec	false	UNTRIAGED	-	-	-
pkg/executor/write.go	492	tidb-exec	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/agg_to_pb.go	223	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/aggregation.go	299	tidb-expr	false	PARTIAL	expression-aggregate-and-field-resolution	rust/crates/tidb-planner/src/aggregation_descriptor.rs	AggFunctionMode and its five exact ToString spellings plus the aggregate-name domain and NeedCount/NeedValue classification remain one typed authority consumed on existing planner, aggregate execution, and result-field inference paths; protobuf PBToExpr construction, AggEvaluateContext lifecycle, calculateSum, IsAllFirstRow, vector/type policy, and TiKV/TiFlash pushdown admission remain outside this bounded source claim.
pkg/expression/aggregation/avg.go	100	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/base_func.go	554	tidb-expr	false	PARTIAL	expression-aggregate-and-field-resolution	rust/crates/tidb-planner/src/aggregation_descriptor.rs	The canonical descriptor lower-cases names and carries ordered argument and return-type identity while the independent existing result_field_resolver owns the translated typeInfer4Count LONG_LONG binary non-null flen-21 decimal-0 contract used by the bounded COUNT(t.a) AS c metadata path. A real bound descriptor is not yet carried into execution; all other TypeInfer branches, expression rewriting, clone/string rendering, and concrete FieldType behavior remain external.
pkg/expression/aggregation/bit_and.go	70	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/bit_or.go	68	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/bit_xor.go	68	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/concat.go	135	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/count.go	81	tidb-expr	false	PARTIAL	session-tableless-count-com-query	rust/crates/tidb-exec/src/cluster.rs	The existing canonical Database aggregate evaluator already preserves complete-mode COUNT non-NULL accumulation and NULL exclusion; this slice connects its dependency-closed table-less COUNT form through shared Session clone/retry admission and automatic framed COM_QUERY metadata without a second aggregate implementation. COUNT partial/final modes, broad multi-row input, DISTINCT accumulation, errors, reset, table-backed aggregate result typing, GROUP BY, HAVING, and windows remain outside this bounded connection.
pkg/expression/aggregation/descriptor.go	399	tidb-expr	false	PARTIAL	expression-aggregate-and-field-resolution	rust/crates/tidb-planner/src/aggregation_descriptor.rs	One generic AggFuncDesc owns the source Name, Args, RetTp, Mode, HasDistinct, and OrderByItems shape for logical Hash64 identity and WrapCastForAggArgs mode gating; GroupingID, Equals/Equal, Clone, Split, outer-join null evaluation, evaluator construction, PB conversion, and memory accounting remain external.
pkg/expression/aggregation/explain.go	80	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/first_row.go	59	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/max_min.go	62	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/sum.go	40	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/sum_int.go	88	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/aggregation/util.go	97	tidb-expr	false	PARTIAL	executor-aggregate-distinct-checker	rust/crates/tidb-exec/src/aggregate_distinct.rs	distinctChecker is structurally translated as one reusable encoded-tuple membership authority and consumed by all three existing Database-run aggregate DISTINCT branches; GROUP_CONCAT checks the full evaluated argument tuple before rendering, compare-equal decimals such as 1.0 and 1.00 share one value-canonical key, and raw string bytes, tuple boundaries, source integer/float tags, first occurrence, and NULL tuple identity are preserved for the current typed Datum domain. calculateSum, Go codec error-context behavior, and the narrower shared Session/COM_QUERY aggregate capability remain outside this bounded slice
pkg/expression/aggregation/window_func.go	160	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin.go	1146	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_arithmetic.go	1386	tidb-expr	false	PARTIAL	expression-arithmetic-divmod-source-wave	rust/crates/tidb-expr/src/ops.rs	Integer DIV dispatch now follows Go's DivInt64/DivUintWithInt/DivIntWithUint helpers, and MOD preserves the source dividend sign plus its left-operand unsigned result flag. Decimal/real, function-class type inference, warning policy, and session SQL-mode paths remain outside the compact Datum evaluator.
pkg/expression/builtin_arithmetic_vec.go	1040	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_cast.go	3004	tidb-expr	false	PARTIAL	expression-cast-binary-source-wave	rust/crates/tidb-expr/src/cast.rs	CastType::Binary now preserves source octets, truncates and pads by byte length, and returns the binary Datum domain; FieldType selection, charset conversion, packet-limit warnings, temporal/JSON/vector casts, and session error policy remain explicit boundaries
pkg/expression/builtin_cast_vec.go	2080	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_compare.go	3542	tidb-expr	false	PARTIAL	expression-interval-source-wave	rust/crates/tidb-expr/src/builtin_ext/compare2.rs	The compare2 value-only port preserves Go's exact INTERVAL signed/unsigned ordering, nullable scans, sorted binary search, real numeric-prefix conversion, NULL target, and overflow saturation, plus LEAST/GREATEST string-signature aggregation (including numeric-to-text rendering); temporal/duration signatures, FieldType selection, warning/session state, vectorized execution, and nullable-column metadata remain explicit boundaries.
pkg/expression/builtin_compare_vec.go	953	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_compare_vec_generated.go	2022	tidb-expr	true	UNTRIAGED	-	-	-
pkg/expression/builtin_control.go	1180	tidb-expr	false	PARTIAL	expression-if-source-wave	rust/crates/tidb-expr/src/func.rs	IF follows builtinIf*Sig's wrapped condition coercion and lazy selected-branch evaluation, including numeric-prefix strings; Go FieldType result promotion, typed temporal/duration/JSON/vector signatures, function-class construction, and warning/session state remain explicit partial boundaries
pkg/expression/builtin_control_vec_generated.go	1738	tidb-expr	true	UNTRIAGED	-	-	-
pkg/expression/builtin_convert_charset.go	376	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_encryption.go	1094	tidb-expr	false	PARTIAL	expression-crypto-hash-source-wave	rust/crates/tidb-expr/src/builtin_ext/crypto.rs	MD5 SHA/SHA1 SHA2 and PASSWORD now consume Go EvalString byte payloads, preserve numeric ETString rendering, and retain SHA2 ETInt hash-length coercion plus PASSWORD double-SHA1 formatting; AES COMPRESS RANDOM_BYTES VALIDATE_PASSWORD_STRENGTH and SM3 remain explicit session or dependency-boundary work, while ENCODE/DECODE are covered by the separate scalar stream-cipher evidence fragment.
pkg/expression/builtin_encryption_vec.go	924	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_fts.go	179	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_func_param.go	131	tidb-expr	false	UNTRIAGED	-	-	-
pkg/expression/builtin_grouping.go	281	tidb-expr	false	PARTIAL	expression-grouping-source-wave	rust/crates/tidb-expr/src/grouping.rs	The typed GroupingMode/GroupingMetadata/GroupingFunction leaf ports groupingImplBitAnd, groupingImplNumericCmp, groupingImplNumericSet, source mark-cardinality guards, and uninitialized metadata behavior; tipb metadata encoding, planner rewrite, function-class construction, chunk/vectorized evaluation, and unsigned FieldType/session state remain outside the seed evaluator.
pkg/expression/builtin_ilike.go	113	tidb-expr	false	PARTIAL	expression-ilike-source-wave	rust/crates/tidb-expr/src/like.rs	The scalar ASCII-folding, escape-preserving normalization, NULL/coercion boundary, and binary wildcard match are ported as ilike_match; Go function-class construction, pattern-cache lifetime, session collations, and warning/error channels remain outside the seed evaluator.
pkg/expression/builtin_ilike_vec.go	209	tidb-expr	false	PARTIAL	expression-ilike-source-wave	rust/crates/tidb-expr/src/like.rs	The scalar source-owned matcher is shared, but Go chunk columns, vectorized constant-pattern memorization, per-row NULL layout, and allocator/error behavior are not represented yet; keep this file explicit PARTIAL rather than claiming vector parity.
pkg/expression/builtin_info.go	1791	tidb-expr	false	PARTIAL	expression-info-format-source-wave	rust/crates/tidb-expr/src/builtin_ext/info.rs	FORMAT_BYTES and FORMAT_NANO_TIME preserve Go's ETReal numeric-prefix coercion, binary thresholds, fixed/scientific formatting, negative and NULL behavior; session-bound info functions, warning state, and function metadata remain outside the leaf
pkg/expression/builtin_info_vec.go	447	tidb-expr	false	UNTRIAGED	-	-	-
